comment_clean,comment,auto_label,confidence,label_filtered,rating,source
cảm ơn shop tận tâm,Cảm ơn shop tận tâm👌👌👌👌👌👌👌👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,POS,0.991208076,POS,5,thegioididong
loại này sạc tốt. nhanh đầy pin. mà máy lẫn sạc đều không bị nóng. rất là hài lòng,Loại này sạc tốt. Nhanh đầy pin. Mà máy lẫn sạc đều không bị nóng. Rất là hài lòng,POS,0.992880285,POS,5,thegioididong
minh mua sạc nhanh sao sạc lên máy cứ nóng cục sạc cũng nóng tại sao ạ và chậm nưa ạ mình dùng iphonex,Minh mua sạc nhanh sao sạc lên máy cứ nóng cục sạc cũng nóng tại sao ạ và chậm nưa ạ mình dùng iphonex,NEG,0.50835526,NEG,5,thegioididong
mình mới mua sản phẩm về dùng mà sạc tốc độ vào pin chậm hơn cả cục sạc cũ 18 w của mình,Mình mới mua sản phẩm về dùng mà sạc tốc độ vào pin chậm hơn cả cục sạc cũ 18 w của mình,NEG,0.977991283,NEG,2,thegioididong
cái này sạc nhanh mà máy nóng quá hôm nay e mới mua sạc thử mới có 10p mà máy nóng quá không biết có bị ảnh hưởng gì không ạ,Cái này sạc nhanh mà máy nóng quá hôm nay e mới mua sạc thử mới có 10p mà máy nóng quá không biết có bị ảnh hưởng gì không ạ,NEU,0.824523747,NEU,3,thegioididong
mình mua củ sạc 20w apple sạc cho iphone12 promax. tại cửa hàng thế giới di động. sao lần nào sạc cũng 2h30 phút chưa đầy 100 pin. do lỗi củ dạc hay sao. mong add trợ giúp,Mình mua củ sạc 20w apple sạc cho iphone12 promax. Tại cửa hàng thế giới di động. Sao lần nào sạc cũng 2h30 phút chưa đầy 100% pin. Do lỗi củ dạc hay sao. Mong add trợ giúp,POS,0.491225868,NEU,3,thegioididong
nhược điểm máy nóng nhưng sạc cực kì là nhanh sài hàng chính hãng thì ip mình kh bị tụt pin và chai pin . pin mình sài loại 50k tụt xg còn 97 chán thiệt chứ . hên là mua e này sài ok mất lần 1 mua lần 2 kh tiếc xí nào,nhược điểm máy nóng nhưng sạc cực kì là nhanh sài hàng chính hãng thì ip mình kh bị tụt pin và chai pin . pin mình sài loại 50k tụt xg còn 97% chán thiệt chứ . hên là mua e này sài ok mất lần 1 mua lần 2 kh tiếc xí nào,POS,0.629699469,POS,5,thegioididong
mới mua hôm qua xong ... về sạc thử vô pin bình thường mà nó sạc chậm ko giống sạc nhah gì hết v,mới mua hôm qua xong ... về sạc thử vô pin bình thường mà nó sạc chậm ko giống sạc nhah gì hết v,NEG,0.984090507,NEG,2,thegioididong
"em sạc nóng máy, đến 80 máy hết nóng. mua dc gần 2 tháng pin máy có dấu hiệu tuột","Em sạc nóng máy, đến 80% máy hết nóng. Mua dc gần 2 tháng pin máy có dấu hiệu tuột",NEG,0.982566655,NEG,3,thegioididong
mình mới mua củ này vs đây sạc. h sạc máy 11prm dc khoảng 3 40 pin là máy rất nóng. vậy cho mỉnh hỏi có ảnh hưởng gì ko ạ,Mình mới mua củ này vs đây sạc. H sạc máy 11prm dc khoảng 3 40% pin là máy rất nóng. Vậy cho mỉnh hỏi có ảnh hưởng gì ko ạ,NEU,0.858856261,NEU,3,thegioididong
mình mới dùng sạc nhanh này...thấy sản phẩm rất tốt...còn độ lâu bền thì phải dùng 1 time mới biết được.,Mình mới dùng sạc nhanh này...thấy Sản phẩm rất tốt...còn độ lâu bền thì phải dùng 1 time mới biết được.☺️,POS,0.980974376,POS,5,thegioididong
"sạc rất nhanh cho ip12 mini cũng mua tại tgdd. nói chung đã mua điện thoại tầm hơn chục củ rồi thì ráng mua luôn cái sạc chính hãng mà xài cho bền máy. xài sạc không rõ nguồn gốc vài bữa chai pin rồi thay viên pin cũng hơn giá cục sạc rồi. mà thay pin phải mở máy, thay ở hãng thì k sao chứ ở ngoài biết đường nào lần. nói chung xài sạc chính hãng rất an tâm","Sạc rất nhanh cho ip12 mini cũng mua tại TGDD. Nói chung đã mua điện thoại tầm hơn chục củ rồi thì ráng mua luôn cái sạc chính hãng mà xài cho bền máy. Xài sạc không rõ nguồn gốc vài bữa chai pin rồi thay viên pin cũng hơn giá cục sạc rồi. Mà thay pin phải mở máy, thay ở hãng thì k sao chứ ở ngoài biết đường nào lần. Nói chung xài sạc chính hãng rất an tâm",POS,0.674603999,POS,5,thegioididong
sạc khá nhanh cho iphone x. nhưng khi sạc hơi nóng máy. cảm nhận sau 1 tuần sử dụng.,Sạc khá nhanh cho iphone x. Nhưng khi sạc hơi nóng máy. Cảm nhận sau 1 tuần sử dụng.,POS,0.926959693,POS,4,thegioididong
"tốt ,hàng sử dụng ok ,bền dùng ho iphone ipad ,tai nghe đều rất ok,rất hài lòng về sản phẩm","tốt ,hàng sử dụng ok ,bền dùng ho iphone ipad ,tai nghe đều rất ok,rất hài lòng về sản phẩm",POS,0.992944896,POS,5,thegioididong
"sạc ok, dùng tốt cho iphone, ipad, tai nghe. giá tốt ok. đầu sạc cho iphone 11 trở lên","Sạc ok, dùng tốt cho iphone, ipad, tai nghe. Giá tốt ok. Đầu sạc cho iphone 11 trở lên",POS,0.992440581,POS,5,thegioididong
sai ok nha...,Sai ok nha...,NEU,0.875415087,NEU,4,thegioididong
rất tuyệt vời,rất tuyệt vời,POS,0.992933154,POS,5,thegioididong
080 sạc pin rất nhanh,080% sạc pin rất nhanh,POS,0.992796123,POS,5,thegioididong
cũng tạm tạm hihi,Cũng tạm tạm hihi,NEU,0.787871122,NEU,3,thegioididong
"cũng được mà sạt không nhanh chậm rì rì , nói cụt sạt nhanh mà về cả ngày mới ok","Cũng được mà sạt không nhanh chậm rì rì , nói cụt sạt nhanh mà về cả ngày mới ok",NEU,0.86677599,NEU,3,thegioididong
i,I,NEU,0.78182745,NEU,3,thegioididong
tốt và chất lượng,Tốt và chất lượng,POS,0.992630363,POS,5,thegioididong
rất hài lòng 6 sao,Rất hài lòng 6 sao,POS,0.992756307,POS,5,thegioididong
ban đầu sử dụng thấy tạm ổn. vì dùng máy huawei nên có lẽ do không tương thích.,Ban đầu sử dụng thấy tạm ổn. Vì dùng máy Huawei nên có lẽ do không tương thích.,NEU,0.737764478,NEU,3,thegioididong
sản sam tốt,sản sam tốt,POS,0.950724244,POS,4,thegioididong
mát mẻ,Mát mẻ,POS,0.990213811,POS,5,thegioididong
chưa thực sự xuất sắc,Chưa thực sự xuất sắc,NEU,0.540088475,NEU,4,thegioididong
sạt ổn định ko phát hiện lỗi nào hiện tại vẫn sử dụng ổn định,Sạt ổn định ko phát hiện lỗi nào hiện tại vẫn sử dụng ổn định,POS,0.968499064,POS,5,thegioididong
mới sử dụng có vài hôm,Mới sử dụng có vài hôm,NEU,0.855739832,NEU,3,thegioididong
sản phẩm dùng tốt. xạc nhanh,Sản phẩm dùng tốt. Xạc nhanh,POS,0.991131485,POS,4,thegioididong
tạm thôi,Tạm thôi,NEU,0.825755,NEU,3,thegioididong
ok sạc bao nhanh k như zin 30w hay 33w nhưng cũng gần như zin,Ok sạc bao nhanh k như zin 30w hay 33w nhưng cũng gần như zin,POS,0.973394632,POS,5,thegioididong
cũng hơi chậm so vơi cục zin 33w của hãng oppo nhưng dùng rất ổn,Cũng hơi chậm so vơi cục zin 33W của hãng Oppo nhưng dùng rất ổn,POS,0.625751138,POS,5,thegioididong
khá tốt,Khá tốt,POS,0.988106012,POS,5,thegioididong
rat tuyet voi,Rat tuyet voi,POS,0.992900014,POS,5,thegioididong
sạc vào máy tốt,Sạc vào máy tốt,POS,0.974347174,POS,4,thegioididong
sạc còn chậm hơn cả cục 20w,Sạc còn chậm hơn cả cục 20w,NEG,0.976947904,NEG,2,thegioididong
sài rất ok ạ,Sài rất ok ạ,POS,0.99246031,POS,5,thegioididong
sạc nhỏ gọn.đẹp và sạc nhanh,Sạc nhỏ gọn.đẹp và sạc nhanh,POS,0.987259746,POS,5,thegioididong
chưa dùng những vẫn cho 5 nv nhiệt tình,Chưa dùng những vẫn cho 5* nv nhiệt tình,POS,0.98628509,POS,5,thegioididong
tụ sạc dùng ok,Tụ sạc dùng ok,POS,0.790519893,POS,5,thegioididong
"sạc rất nhanh, nhỏ gọn","Sạc rất nhanh, nhỏ gọn",POS,0.98761636,POS,5,thegioididong
rất tốt rất hài lòng,Rất tốt rất hài lòng,POS,0.992901266,POS,5,thegioididong
sp hoat dong tot,Sp hoat dong tot,POS,0.987298906,POS,5,thegioididong
h,H,NEU,0.850827277,NEU,5,thegioididong
sản phẩm và mọi dịch vụ đều rất tốt,sản phẩm và mọi dịch vụ đều rất tốt,POS,0.992552936,POS,5,thegioididong
sản phẩm sạc tốt và nhanh,Sản phẩm sạc tốt và nhanh,POS,0.991352856,POS,5,thegioididong
sử dụng ok nhân viên nhiệt tình,"Sử dụng ok
Nhân viên nhiệt tình",POS,0.952381432,POS,4,thegioididong
dùng 5 cọng rồi. 1 năm đổi 2 lần. nhưng do nhà. có bé nhỏ,Dùng 5 cọng rồi. 1 năm đổi 2 lần. Nhưng do nhà. Có bé nhỏ,NEU,0.673782587,NEU,4,thegioididong
"cáp sạc đẹp, sạc nhanh, dài 2m nên rất tiện lợi. sẽ giới thiệu cho người thân","Cáp sạc đẹp, sạc nhanh, dài 2m nên rất tiện lợi. Sẽ giới thiệu cho người thân",POS,0.992815375,POS,4,thegioididong
dùng cũng ok,Dùng cũng ok,POS,0.985566735,POS,4,thegioididong
2m dài quá biết lấy 1m thôi,2m dài quá biết lấy 1m thôi,NEU,0.827188849,NEU,5,thegioididong
"sạc tốt, nhanh, vừa tiền.","Sạc tốt, nhanh, vừa tiền.",POS,0.991959095,POS,4,thegioididong
đẹp hoàn hảo sạc nhanh mn lên mua dây 2m sạc nhanh bằng dây 1m,Đẹp hoàn hảo sạc nhanh mn lên mua dây 2m sạc nhanh bằng dây 1m,POS,0.991819739,POS,5,thegioididong
"sạc nhanh, dây dài","Sạc nhanh, dây dài",POS,0.981556058,POS,4,thegioididong
"dây dài, giá tốt, đáng tiền lắm","Dây dài, giá tốt, đáng tiền lắm",POS,0.992663264,POS,5,thegioididong
mình mua cũ nhưng còn mới. có vẻ hàng xả kho. dùng còn rất tốt luôngói hàng như các sp mớiquá ok,Mình mua cũ nhưng còn mới. Có vẻ hàng xả kho. Dùng còn rất tốt luônGói hàng như các sp mớiQuá ok,POS,0.992293239,POS,5,thegioididong
cảm ơn.,Cảm ơn.,POS,0.966130853,POS,5,thegioididong
sp tốt giá rẽ,Sp tốt giá rẽ,POS,0.847047627,POS,5,thegioididong
pin sạc rất chậm,Pin sạc rất chậm,NEG,0.978538334,NEG,3,thegioididong
mua về cắm sạc là không dùng được.không hiểu sao cáp hư lỗi củng lôi lên bán đc,Mua về cắm sạc là không dùng được.Không hiểu sao cáp hư lỗi củng lôi lên bán đc,NEG,0.988187015,NEG,1,thegioididong
"sp rất tốt , giá rẻ nên mua. đã giới thiệu người thân. dùng tốt. bền. bảo hành ok nên mua","Sp rất tốt , giá rẻ nên mua. Đã giới thiệu người thân. Dùng tốt. Bền. Bảo hành ok nên mua",POS,0.992903292,POS,5,thegioididong
day xai rat tot,Day xai rat tot,POS,0.992889643,POS,5,thegioididong
hàng tot,Hàng tot,POS,0.96246618,POS,5,thegioididong
sản phẩm rất tốt nha shop,Sản phẩm rất tốt nha shop,POS,0.991983712,POS,4,thegioididong
ok nhưng còn chờ thời gian trước mắt là chất lượng,OK nhưng còn chờ thời gian trước mắt là chất lượng,POS,0.970248878,POS,5,thegioididong
"xài rất tốt, sạc nhanh hơn mong đợi","Xài rất tốt, sạc nhanh hơn mong đợi",POS,0.992884517,POS,5,thegioididong
không ý kiến,Không ý kiến,NEG,0.985708058,NEG,5,thegioididong
cab dùng được 5 ngày đã hư,cab dùng được 5 ngày đã hư,NEG,0.98779428,NEG,1,thegioididong
"dây hoạt động tốt, giá mềm ok","Dây hoạt động tốt,  giá mềm ok 👍",POS,0.991685688,POS,5,thegioididong
sản phẩm ok chất lượng lắm,Sản phẩm ok chất lượng lắm,POS,0.992651045,POS,5,thegioididong
"mua được tầm 2 tháng thì sạc lúc được lúc không, sạc vào pin rất chậm, đôi khi sạc còn tụt cả pin, điện thoại pin 4000mah từ khoảng 20 mà sạc qua đêm không lên nổi 70 pin.","Mua được tầm 2 tháng thì sạc lúc được lúc không, sạc vào pin rất chậm, đôi khi sạc còn tụt cả pin, điện thoại pin 4000mah từ khoảng 20% mà sạc qua đêm không lên nổi 70% pin.",NEG,0.987964988,NEG,1,thegioididong
sài cũng ok nhưng chưa tốt cho lắm,Sài cũng ok nhưng chưa tốt cho lắm,NEU,0.864010215,NEU,4,thegioididong
mới sử dụng thấy cũng tốt còn lâu dài chưa biết được,Mới sử dụng thấy cũng tốt còn lâu dài chưa biết được,POS,0.965161979,POS,4,thegioididong
dùng tốt.,Dùng tốt.,POS,0.979610801,POS,4,thegioididong
sản phẩm của hãng dùng rất tốt,Sản phẩm của hãng dùng rất tốt,POS,0.991039574,POS,5,thegioididong
tốt và rất tốt,Tốt và rất Tốt,POS,0.992874622,POS,5,thegioididong
chả ra gì tư vấn như mới đi học viec,"Chả ra gì 
Tư vấn như mới đi học viec",NEG,0.988184094,NEG,1,thegioididong
nhân viên cửa hàng rất nhiệt tình dê. thương . nhà tôi rất tin tgdđ,Nhân viên cửa hàng rất nhiệt tình dê. thương . Nhà Tôi rất Tin TGDĐ,POS,0.992808104,POS,5,thegioididong
sạc nhanh vào,sạc nhanh vào,POS,0.972815335,POS,5,thegioididong
"sản phẩm tốt, nên mua","Sản phẩm tốt, nên mua",POS,0.992807627,POS,5,thegioididong
hi,Hi,POS,0.853402972,POS,5,thegioididong
cát tốt sạc nhanh,Cát tốt sạc nhanh,POS,0.991095901,POS,5,thegioididong
rất ok.,Rất ok.,POS,0.992363811,POS,5,thegioididong
"sản phẩm chất lượng, nhân viên bán hàng nhiệt tình, thân thiện, vui vẻ ok","Sản phẩm chất lượng, nhân viên bán hàng nhiệt tình, thân thiện, vui vẻ ok",POS,0.99253583,POS,5,thegioididong
sài rất tốt,Sài rất tốt,POS,0.99271059,POS,5,thegioididong
"sản phẩm sử dụng tốt , nhân viên phục vụ nhiệt tình","Sản phẩm sử dụng tốt , nhân viên phục vụ nhiệt tình",POS,0.991132319,POS,5,thegioididong
sử dụng tạm ổn trong tầm giá,Sử dụng tạm ổn trong tầm giá,NEU,0.817306638,NEU,4,thegioididong
cáp ok đặt online giá rẻ,cáp ok đặt online giá rẻ,POS,0.984920263,POS,5,thegioididong
hơi củ,Hơi củ,NEU,0.70884335,NEU,3,thegioididong
ok tốt,Ok tốt,POS,0.980962753,POS,4,thegioididong
sản phẩm dùng tốt,Sản phẩm dùng tốt,POS,0.985104859,POS,4,thegioididong
sài ok hợp túi tiền,Sài ok hợp túi tiền,POS,0.98973608,POS,5,thegioididong
"sạc ổn định, mau đầy pin. rất tốt","Sạc ổn định, mau đầy pin. Rất tốt",POS,0.992108524,POS,5,thegioididong
hàng rất ok ạ,Hàng rất OK ạ,POS,0.987525105,POS,5,thegioididong
tôi mới dùng thấy cũng ổn,Tôi mới dùng thấy cũng ổn,POS,0.884865463,POS,4,thegioididong
"phuc vụ tot , cap sac tot","Phuc vụ tot , cap sac tot",POS,0.989145637,POS,4,thegioididong
rất tốt và chất lượng luôn luôn chuổn luôn,Rất tốt và chất lượng luôn luôn chuổn luôn,POS,0.992931843,POS,5,thegioididong
rất tốt sẽ ủng hộ thêm,Rất tốt sẽ ủng hộ thêm,POS,0.992798924,POS,5,thegioididong
sản phẩm ổn định sài rất tốt,Sản phẩm ổn định Sài rất tốt,POS,0.992184341,POS,5,thegioididong
sản phẩm oke,Sản phẩm oke,POS,0.976786256,POS,4,thegioididong
sản phẩm dùng tốt và nhân viên phục vụ rất nhiệt tình 5,Sản phẩm dùng tốt và nhân viên phục vụ rất nhiệt tình 5*,POS,0.992871225,POS,5,thegioididong
cáp sạc rất nhanh,Cáp sạc rất nhanh,POS,0.988666058,POS,5,thegioididong
sử dụng vẫn tốt,Sử dụng vẫn tốt,POS,0.961407602,POS,4,thegioididong
tôi thấy rất hài lòng với sản phẩm này,Tôi thấy rất hài lòng với sản phẩm này,POS,0.992482245,POS,4,thegioididong
sài rất ok,Sài rất ok,POS,0.992348671,POS,5,thegioididong
"đã nhận hàng, chưa sử dụng, nhìn qua thì thấy dây chắc chắn, okkkke","Đã nhận hàng, chưa sử dụng, nhìn qua thì thấy dây chắc chắn, okkkke",POS,0.992166281,POS,5,thegioididong
nhân viên chăm sóc khách hàng rất tốt xin cảm ơn,Nhân viên chăm sóc khách hàng rất tốt Xin cảm ơn,POS,0.992038965,POS,5,thegioididong
hàng dùng lúc được lúc không khi vao bin khi ko xạc dc,"Hàng dùng lúc được lúc không 
Khi vao bin khi ko xạc dc",NEG,0.981629252,NEG,1,thegioididong
gold,Gold,POS,0.941301286,POS,5,thegioididong
"sản phẩm phù hợp với mọi người, giá thành rất phải chăng, dây cáp chắc chắn, sạc nhanh đúng với miêu tả","Sản phẩm phù hợp với mọi người, giá thành rất phải chăng, dây cáp chắc chắn, sạc nhanh đúng với miêu tả",POS,0.992324114,POS,5,thegioididong
shipper giao nhanh. dễ đổi trả nữa,shipper giao nhanh. dễ đổi trả nữa 👍,POS,0.986303151,POS,5,thegioididong
"sản phẩm tốt, nhân viên tư vấn rất nhiệt tình, mình sẽ tiếp tục ủng hộ nữa","Sản phẩm tốt, nhân viên tư vấn rất nhiệt tình, mình sẽ tiếp tục ủng hộ nữa",POS,0.992694497,POS,4,thegioididong
